order_id,supplier,category,order_date,promised_date,actual_date,ordered_qty,delivered_qty,rejected_qty,base_price,actual_price,complaints,payment_status,delay_days,fulfillment_ratio,rejection_ratio,price_deviation,delay_trend,complaint_frequency,payment_risk
ORD-1240,Beta Corp,Machinery,2023-12-08,2023-12-18,2023-12-18,204,204,0,32,30.47580831086785,0,Delayed,0,1.0,0.0,-0.04763099028537965,0.0,1.0,2
ORD-1304,Beta Corp,Machinery,2023-12-24,2024-01-03,2024-01-03,508,508,0,37,36.6641332852824,0,On-Time,0,1.0,0.0,-0.009077478776151447,0.0,1.0,0
ORD-1921,Beta Corp,Tools,2023-12-26,2024-01-08,2024-01-08,572,572,0,70,71.03776832454199,0,On-Time,0,1.0,0.0,0.014825261779171229,0.0,0.0,0
ORD-1063,Beta Corp,Components,2023-12-30,2024-01-08,2024-01-08,907,907,0,69,78.2377661504012,0,Delayed,0,1.0,0.0,0.13388066884639419,0.0,0.0,2
ORD-1315,Beta Corp,Fasteners,2023-12-31,2024-01-09,2024-01-09,377,377,0,66,62.774057146883855,0,On-Time,0,1.0,0.0,-0.04887792201691128,0.0,0.0,0
ORD-1840,Delta Manufacturing,Fasteners,2023-01-05,2023-01-14,2023-01-14,708,708,0,85,88.2506670443181,0,On-Time,0,1.0,0.0,0.03824314169786008,0.0,0.0,0
ORD-1822,Delta Manufacturing,Fasteners,2023-01-26,2023-02-08,2023-02-08,729,729,0,74,81.1242237042521,0,Under Review,0,1.0,0.0,0.09627329330070408,0.0,0.0,1
ORD-1759,Delta Manufacturing,Components,2023-02-01,2023-02-15,2023-02-15,594,582,0,53,60.7062687269481,0,On-Time,0,0.9797979797979798,0.0,0.14540129673486987,0.0,0.0,0
ORD-1103,Delta Manufacturing,Electronics,2023-02-04,2023-02-14,2023-02-16,768,768,0,84,94.79751566910345,0,On-Time,2,1.0,0.0,0.12854185320361247,0.6666666666666666,0.0,0
ORD-1023,Delta Manufacturing,Raw Materials,2023-02-07,2023-02-20,2023-02-20,480,480,0,65,67.85384373705017,0,On-Time,0,1.0,0.0,0.043905288262310306,0.6666666666666666,0.0,0
ORD-1945,Delta Manufacturing,Chemicals,2023-02-24,2023-03-08,2023-03-08,604,604,0,52,52.75182237143084,0,On-Time,0,1.0,0.0,0.014458122527516163,0.6666666666666666,0.0,0
ORD-1428,Delta Manufacturing,Fasteners,2023-03-10,2023-03-18,2023-03-18,914,914,0,33,32.63937732608067,0,On-Time,0,1.0,0.0,-0.010927959815737283,0.0,0.0,0
ORD-1968,Delta Manufacturing,Chemicals,2023-03-11,2023-03-16,2023-03-16,815,815,0,30,33.24192826402899,0,On-Time,0,1.0,0.0,0.10806427546763307,0.0,0.0,0
ORD-1960,Delta Manufacturing,Packaging,2023-03-15,2023-03-27,2023-03-28,932,932,0,93,103.31135042255396,0,On-Time,1,1.0,0.0,0.11087473572638663,0.3333333333333333,0.0,0
ORD-1517,Delta Manufacturing,Packaging,2023-03-22,2023-04-02,2023-04-02,705,705,0,79,89.06679009911676,0,On-Time,0,1.0,0.0,0.12742772277362985,0.3333333333333333,0.0,0
ORD-1027,Delta Manufacturing,Raw Materials,2023-04-08,2023-04-17,2023-04-17,838,838,0,17,17.855936354523607,0,On-Time,0,1.0,0.0,0.05034919732491804,0.3333333333333333,0.0,0
ORD-1925,Delta Manufacturing,Components,2023-04-15,2023-04-21,2023-04-21,845,845,0,65,68.40555539029842,0,On-Time,0,1.0,0.0,0.05239315985074488,0.0,0.0,0
ORD-1015,Delta Manufacturing,Tools,2023-04-17,2023-04-25,2023-04-25,459,449,0,53,53.87410330016506,0,On-Time,0,0.9782135076252724,0.0,0.016492515097453975,0.0,0.0,0
ORD-1199,Delta Manufacturing,Chemicals,2023-04-17,2023-04-23,2023-04-23,188,188,0,32,32.48989692002006,0,On-Time,0,1.0,0.0,0.01530927875062682,0.0,0.0,0
ORD-1393,Delta Manufacturing,Raw Materials,2023-04-22,2023-05-06,2023-05-06,847,847,0,67,69.55190244395676,0,On-Time,0,1.0,0.0,0.03808809617845915,0.0,0.0,0
ORD-1203,Delta Manufacturing,Packaging,2023-05-09,2023-05-19,2023-05-19,487,487,0,52,53.90328073628486,0,On-Time,0,1.0,0.0,0.036601552620862746,0.0,0.0,0
ORD-1232,Delta Manufacturing,Packaging,2023-05-31,2023-06-13,2023-06-13,439,439,0,97,104.25044049602153,0,On-Time,0,1.0,0.0,0.07474680923733532,0.0,0.0,0
ORD-1354,Delta Manufacturing,Components,2023-06-05,2023-06-12,2023-06-12,326,326,0,70,75.70638442838872,0,On-Time,0,1.0,0.0,0.08151977754841024,0.0,0.0,0
ORD-1358,Delta Manufacturing,Packaging,2023-06-19,2023-06-27,2023-06-27,825,825,0,46,46.17621690572594,0,On-Time,0,1.0,0.0,0.0038308022983899364,0.0,0.0,0
ORD-1827,Delta Manufacturing,Components,2023-06-27,2023-07-09,2023-07-09,757,757,0,61,69.11318558337967,0,Under Review,0,1.0,0.0,0.13300304235048646,0.0,0.0,1
ORD-1732,Delta Manufacturing,Tools,2023-07-07,2023-07-18,2023-07-18,333,326,0,79,87.30021711865132,0,Delayed,0,0.978978978978979,0.0,0.10506603947659897,0.0,0.0,2
ORD-1582,Delta Manufacturing,Chemicals,2023-07-14,2023-07-27,2023-07-27,966,966,0,84,86.02091970714267,0,On-Time,0,1.0,0.0,0.02405856794217461,0.0,0.0,0
ORD-1648,Delta Manufacturing,Raw Materials,2023-07-17,2023-07-24,2023-07-24,855,855,8,37,35.33705505100323,0,Under Review,0,1.0,0.00935672514619883,-0.0449444580809937,0.0,0.0,1
ORD-1883,Delta Manufacturing,Machinery,2023-07-27,2023-08-01,2023-08-02,947,928,0,60,66.82473098291753,0,On-Time,1,0.9799366420274551,0.0,0.11374551638195882,0.3333333333333333,0.0,0
ORD-1794,Delta Manufacturing,Electronics,2023-08-08,2023-08-22,2023-08-22,131,131,0,29,31.50628613232177,0,On-Time,0,1.0,0.0,0.08642365973523342,0.3333333333333333,0.0,0
ORD-1865,Delta Manufacturing,Raw Materials,2023-08-17,2023-08-24,2023-08-24,330,330,3,89,85.29380203452735,1,Delayed,0,1.0,0.00909090909090909,-0.04164267376935567,0.3333333333333333,1.0,2
ORD-1952,Delta Manufacturing,Components,2023-08-17,2023-08-29,2023-08-29,883,883,0,95,97.15708967902914,0,On-Time,0,1.0,0.0,0.022706207147675173,0.0,1.0,0
ORD-1996,Delta Manufacturing,Packaging,2023-08-18,2023-08-24,2023-08-24,603,603,0,46,49.63486389043149,0,On-Time,0,1.0,0.0,0.07901878022677152,0.0,1.0,0
ORD-1139,Delta Manufacturing,Fasteners,2023-08-25,2023-09-05,2023-09-05,992,992,0,87,83.35913130227807,0,On-Time,0,1.0,0.0,-0.04184906549105664,0.0,1.0,0
ORD-1566,Delta Manufacturing,Tools,2023-09-04,2023-09-09,2023-09-10,580,580,0,14,15.099938799633811,0,On-Time,1,1.0,0.0,0.07856705711670083,0.3333333333333333,1.0,0
ORD-1054,Delta Manufacturing,Electronics,2023-09-19,2023-09-25,2023-09-25,109,109,0,25,25.65975319565252,0,On-Time,0,1.0,0.0,0.02639012782610081,0.3333333333333333,0.0,0
ORD-1647,Delta Manufacturing,Tools,2023-09-23,2023-10-07,2023-10-07,528,528,5,30,30.33561371175653,0,On-Time,0,1.0,0.00946969696969697,0.011187123725217655,0.3333333333333333,0.0,0
ORD-1750,Delta Manufacturing,Tools,2023-10-06,2023-10-12,2023-10-12,233,233,0,66,75.49460918740787,0,Under Review,0,1.0,0.0,0.14385771496072539,0.0,0.0,1
ORD-1760,Delta Manufacturing,Electronics,2023-10-14,2023-10-27,2023-10-27,478,478,0,41,40.896066358652405,0,On-Time,0,1.0,0.0,-0.0025349668621364656,0.0,0.0,0
ORD-1394,Delta Manufacturing,Chemicals,2023-10-30,2023-11-05,2023-11-05,547,547,0,62,68.92529110350985,0,On-Time,0,1.0,0.0,0.11169824360499757,0.0,0.0,0
ORD-1053,Delta Manufacturing,Components,2023-11-04,2023-11-10,2023-11-10,185,185,0,36,36.715122092773406,0,On-Time,0,1.0,0.0,0.01986450257703905,0.0,0.0,0
ORD-1024,Delta Manufacturing,Components,2023-11-08,2023-11-19,2023-11-19,860,860,0,96,97.7146089755896,0,On-Time,0,1.0,0.0,0.017860510162391652,0.0,0.0,0
ORD-1902,Delta Manufacturing,Raw Materials,2023-11-10,2023-11-20,2023-11-21,134,134,0,99,104.66946859802393,0,Under Review,1,1.0,0.0,0.05726735957599925,0.3333333333333333,0.0,1
ORD-1863,Delta Manufacturing,Components,2023-11-13,2023-11-19,2023-11-19,843,843,0,65,73.1180112584146,0,On-Time,0,1.0,0.0,0.12489248089868611,0.3333333333333333,0.0,0
ORD-1931,Delta Manufacturing,Electronics,2023-11-14,2023-11-19,2023-11-19,412,412,0,80,82.34808211218746,0,On-Time,0,1.0,0.0,0.029351026402343196,0.3333333333333333,0.0,0
ORD-1373,Delta Manufacturing,Fasteners,2023-12-07,2023-12-15,2023-12-17,348,348,0,30,34.0845638860401,0,On-Time,2,1.0,0.0,0.13615212953467004,0.6666666666666666,0.0,0
ORD-1150,Delta Manufacturing,Fasteners,2023-12-11,2023-12-17,2023-12-17,798,798,7,71,67.79179073295568,0,On-Time,0,1.0,0.008771929824561403,-0.0451860460147088,0.6666666666666666,0.0,0
ORD-1684,Delta Manufacturing,Fasteners,2023-12-11,2023-12-21,2023-12-21,141,141,0,24,23.528924170210285,0,On-Time,0,1.0,0.0,-0.019628159574571463,0.6666666666666666,0.0,0
ORD-1679,Elite Materials,Components,2023-01-05,2023-01-10,2023-01-10,572,572,0,89,85.18951225790204,0,On-Time,0,1.0,0.0,-0.04281446901233665,0.0,0.0,0
ORD-1375,Elite Materials,Tools,2023-01-10,2023-01-15,2023-01-15,426,426,0,60,63.69107174236427,0,On-Time,0,1.0,0.0,0.06151786237273787,0.0,0.0,0
ORD-1452,Elite Materials,Packaging,2023-01-11,2023-01-16,2023-01-16,672,672,0,90,89.47803837957862,0,On-Time,0,1.0,0.0,-0.005799573560237548,0.0,0.0,0
ORD-1378,Elite Materials,Tools,2023-01-20,2023-02-03,2023-02-03,870,870,0,18,19.5625109877469,0,On-Time,0,1.0,0.0,0.08680616598593893,0.0,0.0,0
ORD-1112,Elite Materials,Chemicals,2023-02-16,2023-02-27,2023-02-27,472,462,0,23,24.01532086114094,0,On-Time,0,0.9788135593220338,0.0,0.04414438526699735,0.0,0.0,0
ORD-1524,Elite Materials,Packaging,2023-03-01,2023-03-09,2023-03-09,209,209,0,31,34.004490084756206,0,On-Time,0,1.0,0.0,0.09691903499213568,0.0,0.0,0
ORD-1761,Elite Materials,Chemicals,2023-03-01,2023-03-07,2023-03-08,109,109,0,81,85.23272638376301,0,On-Time,1,1.0,0.0,0.0522558812810248,0.3333333333333333,0.0,0
ORD-1978,Elite Materials,Packaging,2023-03-22,2023-03-28,2023-03-28,293,293,0,88,89.6572161144632,0,On-Time,0,1.0,0.0,0.01883200130071814,0.3333333333333333,0.0,0
ORD-1948,Elite Materials,Components,2023-03-24,2023-03-30,2023-03-30,264,264,0,42,47.21701955607007,0,Under Review,0,1.0,0.0,0.12421475133500168,0.3333333333333333,0.0,1
ORD-1693,Elite Materials,Raw Materials,2023-03-29,2023-04-06,2023-04-06,989,969,0,44,42.11619929039036,0,On-Time,0,0.9797775530839231,0.0,-0.042813652491128125,0.0,0.0,0
ORD-1096,Elite Materials,Fasteners,2023-04-16,2023-04-21,2023-04-21,690,690,0,49,51.72405546199296,0,On-Time,0,1.0,0.0,0.055592968612101244,0.0,0.0,0
ORD-1198,Elite Materials,Electronics,2023-04-19,2023-04-24,2023-04-25,343,343,0,92,102.86832404801508,0,On-Time,1,1.0,0.0,0.1181339570436422,0.3333333333333333,0.0,0
ORD-1784,Elite Materials,Chemicals,2023-04-24,2023-05-07,2023-05-07,791,791,0,52,50.9492813047589,0,Under Review,0,1.0,0.0,-0.020206128754636572,0.3333333333333333,0.0,1
ORD-1612,Elite Materials,Chemicals,2023-05-18,2023-05-27,2023-05-27,658,658,0,53,59.17503325864174,0,On-Time,0,1.0,0.0,0.11651006148380641,0.3333333333333333,0.0,0
ORD-1954,Elite Materials,Fasteners,2023-05-19,2023-05-26,2023-05-28,754,754,0,64,64.46439840362824,0,On-Time,2,1.0,0.0,0.007256225056691212,0.6666666666666666,0.0,0
ORD-1739,Elite Materials,Packaging,2023-05-24,2023-05-29,2023-05-29,627,627,0,94,97.62481147048666,0,On-Time,0,1.0,0.0,0.03856182415411343,0.6666666666666666,0.0,0
ORD-1135,Elite Materials,Raw Materials,2023-05-27,2023-06-02,2023-06-02,205,205,0,76,75.8157187374173,0,Under Review,0,1.0,0.0,-0.0024247534550355374,0.6666666666666666,0.0,1
ORD-1018,Elite Materials,Components,2023-06-06,2023-06-14,2023-06-14,750,750,0,99,111.39474102619562,1,On-Time,0,1.0,0.0,0.12519940430500623,0.0,1.0,0
ORD-1704,Elite Materials,Chemicals,2023-06-12,2023-06-21,2023-06-21,337,337,0,64,73.10336154043657,0,On-Time,0,1.0,0.0,0.14224002406932135,0.0,1.0,0
ORD-1270,Elite Materials,Electronics,2023-06-29,2023-07-05,2023-07-05,216,211,0,50,48.04703286516469,0,On-Time,0,0.9768518518518519,0.0,-0.03905934269670624,0.0,1.0,0
ORD-1179,Elite Materials,Raw Materials,2023-07-05,2023-07-16,2023-07-18,578,578,0,31,31.440876213816377,1,On-Time,2,1.0,0.0,0.014221813348915398,0.6666666666666666,2.0,0
ORD-1939,Elite Materials,Machinery,2023-07-25,2023-08-08,2023-08-08,648,648,0,12,11.70420932377671,0,Delayed,0,1.0,0.0,-0.02464922301860743,0.6666666666666666,2.0,2
ORD-1365,Elite Materials,Electronics,2023-08-01,2023-08-11,2023-08-11,251,251,0,73,81.86045197736694,0,On-Time,0,1.0,0.0,0.12137605448447857,0.6666666666666666,1.0,0
ORD-1599,Elite Materials,Packaging,2023-08-18,2023-08-24,2023-08-24,554,554,0,44,50.1420264925247,0,On-Time,0,1.0,0.0,0.13959151119374316,0.0,1.0,0
ORD-1469,Elite Materials,Fasteners,2023-08-27,2023-09-01,2023-09-01,190,190,0,64,63.48376886927786,0,On-Time,0,1.0,0.0,-0.00806611141753344,0.0,1.0,0
ORD-1336,Elite Materials,Components,2023-08-31,2023-09-09,2023-09-09,495,495,0,62,66.20186349862026,0,On-Time,0,1.0,0.0,0.06777199191322993,0.0,0.0,0
ORD-1623,Elite Materials,Components,2023-09-03,2023-09-14,2023-09-14,459,459,0,81,77.35879252568797,0,On-Time,0,1.0,0.0,-0.04495317869521019,0.0,0.0,0
ORD-1083,Elite Materials,Chemicals,2023-09-10,2023-09-21,2023-09-21,939,939,0,36,40.3448886298136,0,Under Review,0,1.0,0.0,0.12069135082815564,0.0,0.0,1
ORD-1765,Elite Materials,Components,2023-10-07,2023-10-17,2023-10-17,430,430,0,47,50.98542824428223,0,Delayed,0,1.0,0.0,0.08479634562302622,0.0,0.0,2
ORD-1817,Elite Materials,Electronics,2023-10-09,2023-10-16,2023-10-16,708,708,0,60,59.21325546237674,0,On-Time,0,1.0,0.0,-0.013112408960387612,0.0,0.0,0
ORD-1237,Elite Materials,Electronics,2023-10-19,2023-10-25,2023-10-26,938,938,0,57,55.96607119952177,0,On-Time,1,1.0,0.0,-0.018139101762775948,0.3333333333333333,0.0,0
ORD-1190,Elite Materials,Packaging,2023-10-22,2023-10-27,2023-10-27,827,827,0,86,98.338774175867,0,On-Time,0,1.0,0.0,0.1434741183240349,0.3333333333333333,0.0,0
ORD-1918,Elite Materials,Components,2023-11-03,2023-11-12,2023-11-12,696,696,0,21,23.82118122979105,0,On-Time,0,1.0,0.0,0.13434196332338338,0.3333333333333333,0.0,0
ORD-1060,Elite Materials,Raw Materials,2023-11-14,2023-11-19,2023-11-19,268,268,0,63,71.77093342681741,0,On-Time,0,1.0,0.0,0.1392211655050382,0.0,0.0,0
ORD-1111,Elite Materials,Machinery,2023-11-27,2023-12-08,2023-12-08,577,577,0,28,31.84533015885148,0,On-Time,0,1.0,0.0,0.13733321995898137,0.0,0.0,0
ORD-1051,Elite Materials,Fasteners,2023-12-01,2023-12-06,2023-12-06,265,265,0,77,87.72500535270527,0,On-Time,0,1.0,0.0,0.1392857838013671,0.0,0.0,0
ORD-1163,Elite Materials,Machinery,2023-12-05,2023-12-19,2023-12-20,589,589,0,56,53.47206170384492,0,Delayed,1,1.0,0.0,-0.045141755288483534,0.3333333333333333,0.0,2
ORD-1491,Elite Materials,Fasteners,2023-12-12,2023-12-18,2023-12-18,360,360,3,41,46.11151430626721,0,On-Time,0,1.0,0.008333333333333333,0.12467108064066366,0.3333333333333333,0.0,0
ORD-1276,Elite Materials,Machinery,2023-12-16,2023-12-23,2023-12-23,469,469,0,79,81.69992106535736,1,On-Time,0,1.0,0.0,0.03417621601718175,0.3333333333333333,1.0,0
ORD-1845,Elite Materials,Components,2023-12-27,2024-01-02,2024-01-02,102,102,0,72,78.08978789251265,0,On-Time,0,1.0,0.0,0.08458038739600898,0.0,1.0,0
ORD-1567,Fusion Materials,Raw Materials,2023-01-06,2023-01-13,2023-01-13,536,536,0,93,92.43429674437202,0,On-Time,0,1.0,0.0,-0.006082830705677206,0.0,0.0,0
ORD-1682,Fusion Materials,Electronics,2023-01-10,2023-01-18,2023-01-18,144,144,1,13,13.214758840891712,0,Under Review,0,1.0,0.006944444444444444,0.01651991083782397,0.0,0.0,1
ORD-1075,Fusion Materials,Chemicals,2023-02-06,2023-02-12,2023-02-12,700,700,0,97,98.05855253622286,0,On-Time,0,1.0,0.0,0.01091291274456559,0.0,0.0,0
ORD-1820,Fusion Materials,Components,2023-02-07,2023-02-21,2023-02-22,810,793,0,45,47.214531885245634,0,On-Time,1,0.9790123456790123,0.0,0.04921181967212521,0.3333333333333333,0.0,0
ORD-1282,Fusion Materials,Raw Materials,2023-03-17,2023-03-29,2023-03-29,249,249,0,14,13.860700996432191,0,On-Time,0,1.0,0.0,-0.009949928826272039,0.3333333333333333,0.0,0
ORD-1774,Fusion Materials,Machinery,2023-04-06,2023-04-18,2023-04-18,351,351,0,93,98.6435534678798,0,Under Review,0,1.0,0.0,0.06068337062236342,0.3333333333333333,0.0,1
ORD-1615,Fusion Materials,Chemicals,2023-04-10,2023-04-19,2023-04-21,847,847,0,32,36.12588187057535,0,Delayed,2,1.0,0.0,0.12893380845547964,0.6666666666666666,0.0,2
ORD-1320,Fusion Materials,Packaging,2023-04-17,2023-05-01,2023-05-02,544,544,0,85,86.08830331191973,0,On-Time,1,1.0,0.0,0.012803568375526243,1.0,0.0,0
ORD-1995,Fusion Materials,Packaging,2023-04-21,2023-05-02,2023-05-02,133,133,0,23,22.340617050707003,0,On-Time,0,1.0,0.0,-0.02866882388230422,1.0,0.0,0
ORD-1326,Fusion Materials,Tools,2023-04-24,2023-05-07,2023-05-07,778,778,0,28,31.73569028201862,0,On-Time,0,1.0,0.0,0.13341751007209357,0.3333333333333333,0.0,0
ORD-1535,Fusion Materials,Machinery,2023-04-29,2023-05-06,2023-05-06,973,953,0,84,89.58298444473891,0,On-Time,0,0.9794450154162384,0.0,0.0664641005326061,0.0,0.0,0
ORD-1751,Fusion Materials,Raw Materials,2023-05-13,2023-05-26,2023-05-27,123,123,0,70,71.08494822606475,0,On-Time,1,1.0,0.0,0.01549926037235362,0.3333333333333333,0.0,0
ORD-1410,Fusion Materials,Fasteners,2023-05-14,2023-05-28,2023-05-28,972,972,0,59,62.08657794288439,0,On-Time,0,1.0,0.0,0.05231488038787101,0.3333333333333333,0.0,0
ORD-1433,Fusion Materials,Electronics,2023-05-18,2023-05-31,2023-05-31,822,822,0,53,57.56885694485804,0,Delayed,0,1.0,0.0,0.08620484801618945,0.3333333333333333,0.0,2
ORD-1121,Fusion Materials,Tools,2023-05-21,2023-06-03,2023-06-03,741,741,0,64,69.39769511325703,0,Delayed,0,1.0,0.0,0.08433898614464108,0.0,0.0,2
ORD-1892,Fusion Materials,Machinery,2023-05-30,2023-06-08,2023-06-08,952,952,0,33,37.387480091280736,0,On-Time,0,1.0,0.0,0.1329539421600223,0.0,0.0,0
ORD-1624,Fusion Materials,Electronics,2023-06-12,2023-06-26,2023-06-28,671,671,0,62,63.08781707579119,0,On-Time,2,1.0,0.0,0.017545436706309567,0.6666666666666666,0.0,0
ORD-1498,Fusion Materials,Chemicals,2023-08-02,2023-08-08,2023-08-08,934,934,0,12,12.671190130426954,0,On-Time,0,1.0,0.0,0.05593251086891282,0.6666666666666666,0.0,0
ORD-1213,Fusion Materials,Raw Materials,2023-08-11,2023-08-16,2023-08-16,117,117,0,89,100.01698386544524,0,On-Time,0,1.0,0.0,0.12378633556680045,0.6666666666666666,0.0,0
ORD-1711,Fusion Materials,Raw Materials,2023-10-01,2023-10-13,2023-10-13,600,600,0,94,106.17593195989367,0,On-Time,0,1.0,0.0,0.12953119106269867,0.0,0.0,0
ORD-1200,Fusion Materials,Chemicals,2023-11-06,2023-11-17,2023-11-17,673,673,0,75,83.6260666849854,0,On-Time,0,1.0,0.0,0.11501422246647204,0.0,0.0,0
ORD-1985,Fusion Materials,Components,2023-11-15,2023-11-28,2023-11-28,409,409,0,78,84.41385699052526,0,On-Time,0,1.0,0.0,0.08222893577596488,0.0,0.0,0
ORD-1881,Fusion Materials,Components,2023-11-26,2023-12-02,2023-12-04,454,454,4,69,75.35730685785165,0,On-Time,2,1.0,0.00881057268722467,0.09213488199785005,0.6666666666666666,0.0,0
ORD-1543,Fusion Materials,Packaging,2023-12-04,2023-12-10,2023-12-10,694,694,0,93,98.35229987819534,0,On-Time,0,1.0,0.0,0.05755161159349827,0.6666666666666666,0.0,0
ORD-1654,Fusion Materials,Components,2023-12-11,2023-12-18,2023-12-18,818,818,0,57,58.61253073004843,0,Delayed,0,1.0,0.0,0.028290012807867134,0.6666666666666666,0.0,2
ORD-1977,Fusion Materials,Electronics,2023-12-13,2023-12-21,2023-12-21,625,625,0,85,97.10295098532248,0,On-Time,0,1.0,0.0,0.1423876586508527,0.0,0.0,0
ORD-1893,Fusion Materials,Components,2023-12-26,2024-01-04,2024-01-04,925,925,0,76,83.96637315514056,0,On-Time,0,1.0,0.0,0.1048206994097442,0.0,0.0,0
ORD-1983,Global Parts Inc,Machinery,2023-01-03,2023-01-10,2023-01-11,929,929,0,72,74.47253016745243,0,Delayed,1,1.0,0.0,0.03434069677017268,1.0,0.0,2
ORD-1875,Global Parts Inc,Chemicals,2023-01-09,2023-01-14,2023-01-15,153,153,0,70,78.17319954090173,0,Delayed,1,1.0,0.0,0.11675999344145335,1.0,0.0,2
ORD-1210,Global Parts Inc,Tools,2023-01-13,2023-01-27,2023-01-27,354,346,0,48,47.74125391435424,0,On-Time,0,0.9774011299435028,0.0,-0.005390543450953356,0.6666666666666666,0.0,0
ORD-1715,Global Parts Inc,Tools,2023-01-22,2023-02-01,2023-02-01,852,852,0,75,73.09714388841769,0,Delayed,0,1.0,0.0,-0.02537141482109746,0.3333333333333333,0.0,2
ORD-1114,Global Parts Inc,Packaging,2023-01-26,2023-02-05,2023-02-05,985,985,0,52,52.05138043209084,0,On-Time,0,1.0,0.0,0.0009880852325161106,0.0,0.0,0
ORD-1400,Global Parts Inc,Components,2023-01-30,2023-02-11,2023-02-11,778,778,0,28,28.7190462472201,0,On-Time,0,1.0,0.0,0.02568022311500354,0.0,0.0,0
ORD-1407,Global Parts Inc,Chemicals,2023-02-10,2023-02-15,2023-02-15,457,447,0,35,38.33821159595984,0,Delayed,0,0.9781181619256017,0.0,0.09537747417028117,0.0,0.0,2
ORD-1338,Global Parts Inc,Chemicals,2023-02-23,2023-03-07,2023-03-07,100,100,0,96,98.31417713129493,0,On-Time,0,1.0,0.0,0.024106011784322146,0.0,0.0,0
ORD-1093,Global Parts Inc,Electronics,2023-03-16,2023-03-24,2023-03-24,150,150,0,22,24.94400479757659,0,Under Review,0,1.0,0.0,0.13381839988984498,0.0,0.0,1
ORD-1473,Global Parts Inc,Tools,2023-03-25,2023-04-02,2023-04-02,228,228,0,65,68.102112873243,0,On-Time,0,1.0,0.0,0.04772481343450771,0.0,0.0,0
ORD-1148,Global Parts Inc,Packaging,2023-04-21,2023-04-29,2023-04-30,312,305,0,38,40.1445007539298,0,Delayed,1,0.9775641025641025,0.0,0.05643423036657362,0.3333333333333333,0.0,2
ORD-1392,Global Parts Inc,Components,2023-05-01,2023-05-09,2023-05-09,808,808,0,38,42.13907592115518,0,On-Time,0,1.0,0.0,0.10892305055671532,0.3333333333333333,0.0,0
ORD-1857,Global Parts Inc,Packaging,2023-05-03,2023-05-16,2023-05-16,237,237,0,58,65.87816815281414,0,On-Time,0,1.0,0.0,0.13583048539334724,0.3333333333333333,0.0,0
ORD-1556,Global Parts Inc,Fasteners,2023-05-09,2023-05-23,2023-05-23,390,390,0,32,33.17275923038009,0,On-Time,0,1.0,0.0,0.036648725949377736,0.0,0.0,0
ORD-1689,Global Parts Inc,Tools,2023-05-10,2023-05-24,2023-05-24,581,581,0,52,54.68066454777312,0,On-Time,0,1.0,0.0,0.05155124130332922,0.0,0.0,0
ORD-1698,Global Parts Inc,Fasteners,2023-05-10,2023-05-18,2023-05-18,792,792,0,50,52.43783661137478,0,On-Time,0,1.0,0.0,0.04875673222749555,0.0,0.0,0
ORD-1943,Global Parts Inc,Chemicals,2023-05-14,2023-05-24,2023-05-24,158,158,0,38,39.5171687046037,1,On-Time,0,1.0,0.0,0.0399254922264131,0.0,1.0,0
ORD-1755,Global Parts Inc,Packaging,2023-05-29,2023-06-10,2023-06-10,832,815,0,20,19.36269832781857,0,Under Review,0,0.9795673076923077,0.0,-0.031865083609071476,0.0,1.0,1
ORD-1431,Global Parts Inc,Electronics,2023-05-30,2023-06-09,2023-06-11,188,188,0,19,21.22363993592784,0,On-Time,2,1.0,0.0,0.1170336808383073,0.6666666666666666,1.0,0
ORD-1236,Global Parts Inc,Packaging,2023-06-23,2023-06-28,2023-06-29,638,638,0,45,46.96672806078744,0,On-Time,1,1.0,0.0,0.04370506801749864,1.0,1.0,0
ORD-1786,Global Parts Inc,Raw Materials,2023-06-26,2023-07-06,2023-07-07,342,342,0,72,71.8853779663699,0,On-Time,1,1.0,0.0,-0.0015919726893069235,1.3333333333333333,1.0,0
ORD-1866,Global Parts Inc,Components,2023-06-27,2023-07-03,2023-07-03,761,761,0,22,22.53481665542553,0,On-Time,0,1.0,0.0,0.02430984797388773,0.6666666666666666,0.0,0
ORD-1607,Global Parts Inc,Tools,2023-07-07,2023-07-21,2023-07-21,406,406,0,45,46.94458548994309,1,On-Time,0,1.0,0.0,0.04321301088762416,0.3333333333333333,1.0,0
ORD-1476,Global Parts Inc,Electronics,2023-07-10,2023-07-22,2023-07-22,266,266,0,49,49.91899873876957,0,On-Time,0,1.0,0.0,0.01875507630141973,0.0,1.0,0
ORD-1471,Global Parts Inc,Fasteners,2023-07-21,2023-07-29,2023-07-29,792,792,7,44,46.64812137777082,0,On-Time,0,1.0,0.008838383838383838,0.06018457676751865,0.0,1.0,0
ORD-1463,Global Parts Inc,Machinery,2023-07-26,2023-08-06,2023-08-06,172,172,0,27,28.408170823352243,0,Delayed,0,1.0,0.0,0.052154474938971976,0.0,1.0,2
ORD-1805,Global Parts Inc,Fasteners,2023-08-08,2023-08-14,2023-08-15,617,617,0,73,71.1449936538296,0,Delayed,1,1.0,0.0,-0.025411045837950664,0.3333333333333333,1.0,2
ORD-1758,Global Parts Inc,Machinery,2023-08-19,2023-08-25,2023-08-25,295,289,0,22,22.597346870592784,0,On-Time,0,0.9796610169491525,0.0,0.027152130481490164,0.3333333333333333,0.0,0
