order_id,supplier,category,order_date,promised_date,actual_date,ordered_qty,delivered_qty,rejected_qty,base_price,actual_price,complaints,payment_status
ORD-1216,Vertex Solutions,Tools,2023-12-18,2023-12-25,2023-12-26,654,654,6,17,17.056112335842307,0,On-Time
ORD-1217,Zenith Suppliers,Components,2023-02-11,2023-02-20,2023-02-21,214,209,0,22,24.232990770982344,0,On-Time
ORD-1218,Vanguard Parts,Packaging,2023-08-20,2023-09-01,2023-09-01,237,237,0,80,85.74134099851788,0,Delayed
ORD-1219,Phoenix Trading,Machinery,2023-11-28,2023-12-10,2023-12-11,926,926,0,45,43.18061299657183,0,Delayed
ORD-1220,Quantum Logistics,Fasteners,2023-05-29,2023-06-12,2023-06-12,461,461,0,21,20.616533480387456,0,On-Time
ORD-1221,Apex Logistics,Chemicals,2023-08-12,2023-08-19,2023-08-19,606,606,0,38,38.233045354381986,1,On-Time
ORD-1222,Quantum Logistics,Fasteners,2023-12-30,2024-01-06,2024-01-06,530,530,0,44,47.73750538969653,0,On-Time
ORD-1223,Nexus Trading,Electronics,2023-06-05,2023-06-15,2023-06-15,125,125,0,11,12.579246608018488,0,Delayed
ORD-1224,Nexus Trading,Tools,2023-07-06,2023-07-19,2023-07-21,833,833,0,11,11.502003077854926,0,Under Review
ORD-1225,Horizon Industries,Chemicals,2023-10-21,2023-10-31,2023-10-31,750,750,0,69,67.4093222406058,0,On-Time
ORD-1226,Atlas Logistics,Components,2023-07-17,2023-07-29,2023-07-30,464,464,4,68,65.43966021227293,0,On-Time
ORD-1227,Stellar Components,Chemicals,2023-11-11,2023-11-21,2023-11-22,855,855,0,42,46.95038857515408,0,On-Time
ORD-1228,Prime Suppliers,Chemicals,2023-07-20,2023-07-28,2023-07-28,468,444,22,79,76.12956340867952,0,On-Time
ORD-1229,Zenith Suppliers,Components,2023-01-12,2023-01-19,2023-01-19,187,187,0,99,103.6085354607566,1,On-Time
ORD-1230,Precision Parts,Chemicals,2023-12-01,2023-12-08,2023-12-08,478,478,0,75,71.364367632899,0,On-Time
ORD-1231,Quality First,Electronics,2023-05-17,2023-05-26,2023-05-26,507,507,0,48,49.01799889642607,0,On-Time
ORD-1232,Delta Manufacturing,Packaging,2023-05-31,2023-06-13,2023-06-13,439,439,0,97,104.25044049602153,0,On-Time
ORD-1233,Nova Logistics,Chemicals,2023-09-01,2023-09-15,2023-09-15,881,616,92,63,70.92648838490241,0,On-Time
ORD-1234,Titan Supply,Electronics,2023-10-26,2023-11-08,2023-11-08,126,126,0,94,102.95780273327695,0,On-Time
ORD-1235,Titan Supply,Raw Materials,2023-07-18,2023-07-30,2023-07-30,121,121,0,92,105.51953748866151,0,On-Time
ORD-1236,Global Parts Inc,Packaging,2023-06-23,2023-06-28,2023-06-29,638,638,0,45,46.96672806078744,0,On-Time
ORD-1237,Elite Materials,Electronics,2023-10-19,2023-10-25,2023-10-26,938,938,0,57,55.96607119952177,0,On-Time
ORD-1238,Nova Logistics,Packaging,2023-10-22,2023-10-31,2023-11-12,252,252,12,50,52.075732174675515,0,Delayed
ORD-1239,Titan Supply,Electronics,2023-09-29,2023-10-07,2023-10-07,835,835,0,73,81.94546029690804,0,On-Time
ORD-1240,Beta Corp,Machinery,2023-12-08,2023-12-18,2023-12-18,204,204,0,32,30.475808310867855,0,Delayed
ORD-1241,Quality First,Packaging,2023-11-04,2023-11-10,2023-11-10,925,925,0,58,65.65232002295218,0,On-Time
ORD-1242,Nova Logistics,Machinery,2023-06-12,2023-06-18,2023-06-23,476,380,38,49,53.7740693013124,0,On-Time
ORD-1243,Titan Supply,Machinery,2023-02-06,2023-02-17,2023-02-17,406,406,0,95,100.23783246049359,0,On-Time
ORD-1244,Prime Suppliers,Machinery,2023-05-30,2023-06-06,2023-06-06,486,486,0,40,43.72233768178096,1,Delayed
ORD-1245,Vertex Solutions,Raw Materials,2023-08-24,2023-08-29,2023-08-29,837,837,0,19,20.97244259782036,0,Delayed
ORD-1246,Horizon Industries,Packaging,2023-01-29,2023-02-08,2023-02-08,397,397,0,50,50.50948571343451,0,On-Time
ORD-1247,Vanguard Parts,Tools,2023-06-13,2023-06-26,2023-06-26,837,837,0,79,90.7377094756476,0,On-Time
ORD-1248,Phoenix Trading,Tools,2023-03-15,2023-03-29,2023-03-29,109,109,0,49,49.978290738770355,0,Delayed
ORD-1249,Alpha Parts,Machinery,2023-05-19,2023-06-02,2023-06-10,349,279,55,96,94.71833986349534,0,On-Time
ORD-1250,Nova Logistics,Components,2023-10-08,2023-10-21,2023-10-26,183,146,14,79,86.32150044313953,0,On-Time
ORD-1251,Stellar Components,Fasteners,2023-09-17,2023-09-27,2023-09-27,758,758,0,54,57.759077354509394,0,On-Time
ORD-1252,Omega Industries,Tools,2023-05-21,2023-06-02,2023-06-07,414,331,49,76,86.4941048562642,0,On-Time
ORD-1253,Titan Supply,Fasteners,2023-03-11,2023-03-24,2023-03-25,600,588,0,88,99.21733543845009,0,On-Time
ORD-1254,Horizon Industries,Chemicals,2023-08-22,2023-08-27,2023-08-27,650,650,0,57,62.98650241444657,0,On-Time
ORD-1255,Quantum Logistics,Fasteners,2023-10-16,2023-10-22,2023-10-22,760,744,0,42,45.39868857432707,0,On-Time
ORD-1256,Titan Supply,Fasteners,2023-08-23,2023-09-05,2023-09-05,629,616,0,27,30.69255840644314,0,Under Review
ORD-1257,Quality First,Packaging,2023-11-25,2023-12-07,2023-12-07,704,704,0,36,39.33997327898217,0,On-Time
ORD-1258,Vertex Solutions,Machinery,2023-11-05,2023-11-19,2023-11-19,590,578,0,84,94.37581724009877,0,Under Review
ORD-1259,Titan Supply,Tools,2023-09-28,2023-10-06,2023-10-07,379,379,0,61,60.7642822080276,0,On-Time
ORD-1260,Vertex Solutions,Fasteners,2023-02-01,2023-02-06,2023-02-06,889,889,0,99,96.57794536966952,0,On-Time
ORD-1261,Omega Industries,Raw Materials,2023-06-07,2023-06-14,2023-06-19,870,522,78,68,77.89109588479074,0,Under Review
ORD-1262,Horizon Industries,Machinery,2023-11-25,2023-12-01,2023-12-01,346,346,0,16,18.39306347933071,0,Delayed
ORD-1263,Precision Parts,Chemicals,2023-07-10,2023-07-19,2023-07-19,171,171,0,40,44.34428777166776,0,On-Time
ORD-1264,Precision Parts,Electronics,2023-12-26,2024-01-02,2024-01-02,565,565,0,93,93.68067842648651,0,On-Time
ORD-1265,Omega Industries,Machinery,2023-03-09,2023-03-19,2023-03-24,360,288,57,76,83.59106329885758,0,On-Time
ORD-1266,Phoenix Trading,Tools,2023-07-31,2023-08-06,2023-08-07,992,992,0,93,88.84066359202174,0,On-Time
ORD-1267,Speedy Supply,Packaging,2023-10-17,2023-10-29,2023-10-29,357,339,0,99,103.38692547750253,0,Delayed
ORD-1268,Prime Suppliers,Fasteners,2023-08-06,2023-08-12,2023-08-14,268,268,13,46,47.736545827450726,0,On-Time
ORD-1269,Quality First,Fasteners,2023-11-13,2023-11-18,2023-11-19,951,951,0,76,81.51914279294213,0,On-Time
ORD-1270,Elite Materials,Electronics,2023-06-29,2023-07-05,2023-07-05,216,211,0,50,48.04703286516469,0,On-Time
ORD-1271,Prime Suppliers,Tools,2023-05-21,2023-05-27,2023-05-29,746,746,0,62,69.8114825775808,0,On-Time
ORD-1272,Zenith Suppliers,Tools,2023-11-23,2023-12-04,2023-12-04,231,231,0,27,27.122388687337796,0,On-Time
ORD-1273,Apex Logistics,Fasteners,2023-05-12,2023-05-18,2023-05-18,333,333,0,65,70.82434806043662,0,On-Time
ORD-1274,Prime Suppliers,Machinery,2023-10-27,2023-11-04,2023-11-08,110,110,0,97,107.76512018299185,0,Under Review
ORD-1275,Beta Corp,Fasteners,2023-09-21,2023-10-05,2023-10-05,571,571,0,19,19.265184286793065,1,Delayed
ORD-1276,Elite Materials,Machinery,2023-12-16,2023-12-23,2023-12-23,469,469,0,79,81.69992106535736,1,On-Time
ORD-1277,Zenith Suppliers,Tools,2023-01-01,2023-01-12,2023-01-12,333,333,0,86,89.72273536764723,0,Delayed
ORD-1278,Beta Corp,Raw Materials,2023-08-20,2023-08-29,2023-08-30,139,139,0,34,36.700499742654145,0,On-Time
ORD-1279,Speedy Supply,Machinery,2023-09-22,2023-09-29,2023-10-03,218,207,10,94,106.97909902450229,0,Under Review
ORD-1280,Stellar Components,Electronics,2023-11-24,2023-12-06,2023-12-06,718,718,0,89,100.70755306844607,0,On-Time
ORD-1281,Prime Suppliers,Fasteners,2023-04-06,2023-04-16,2023-04-16,952,952,0,14,13.696773204133045,0,On-Time
ORD-1282,Fusion Materials,Raw Materials,2023-03-17,2023-03-29,2023-03-29,249,249,0,14,13.860700996432191,0,On-Time
ORD-1283,Alpha Parts,Fasteners,2023-02-13,2023-02-26,2023-03-03,697,418,62,63,63.60578300918646,0,On-Time
ORD-1284,Vertex Solutions,Chemicals,2023-11-19,2023-11-24,2023-11-24,746,746,0,24,26.388019219300574,0,On-Time
ORD-1285,Zenith Suppliers,Components,2023-11-02,2023-11-12,2023-11-12,983,983,0,95,105.71979362052335,0,On-Time
ORD-1286,Stellar Components,Electronics,2023-11-11,2023-11-24,2023-11-24,925,925,0,56,56.889912260743124,0,On-Time
ORD-1287,Phoenix Trading,Packaging,2023-02-13,2023-02-26,2023-02-26,155,155,0,14,14.665947629050716,0,On-Time
ORD-1288,Precision Parts,Components,2023-10-29,2023-11-10,2023-11-10,561,561,0,62,66.3698111703056,0,On-Time
ORD-1289,Quality First,Machinery,2023-03-25,2023-04-06,2023-04-07,376,376,0,62,68.50258453800595,0,On-Time
ORD-1290,Alpha Parts,Packaging,2023-07-31,2023-08-07,2023-08-07,348,348,69,94,96.26924613219855,0,On-Time
ORD-1291,Phoenix Trading,Raw Materials,2023-11-05,2023-11-14,2023-11-14,119,119,0,47,46.99453998590211,0,On-Time
ORD-1292,Mega Corp,Raw Materials,2023-07-03,2023-07-08,2023-07-08,982,982,0,45,45.29082169602327,0,Delayed
ORD-1293,Mega Corp,Packaging,2023-06-15,2023-06-22,2023-06-23,113,110,0,36,38.52923682807076,0,On-Time
ORD-1294,Prime Suppliers,Electronics,2023-01-23,2023-02-04,2023-02-08,781,781,0,39,40.76334048945713,0,On-Time
ORD-1295,Omega Industries,Chemicals,2023-08-16,2023-08-30,2023-09-11,911,546,54,66,72.42552224830335,0,On-Time
ORD-1296,Alpha Parts,Fasteners,2023-01-05,2023-01-16,2023-01-16,736,441,22,38,40.05605025030419,0,On-Time
ORD-1297,Horizon Industries,Chemicals,2023-09-21,2023-09-27,2023-09-27,900,900,0,43,49.271814909690505,0,On-Time
ORD-1298,Apex Logistics,Tools,2023-04-21,2023-04-28,2023-04-28,952,952,0,70,66.60609055192829,0,On-Time
ORD-1299,Apex Logistics,Fasteners,2023-09-17,2023-09-30,2023-09-30,491,491,0,98,107.42160927057898,0,On-Time
ORD-1300,Atlas Logistics,Chemicals,2023-11-23,2023-12-07,2023-12-07,177,177,0,16,18.15068983040813,0,On-Time
ORD-1301,Alpha Parts,Components,2023-12-24,2024-01-06,2024-01-14,543,434,65,37,36.22498244322018,0,On-Time
ORD-1302,Precision Parts,Electronics,2023-06-04,2023-06-15,2023-06-15,640,640,0,57,61.37535487557284,0,On-Time
ORD-1303,Zenith Suppliers,Machinery,2023-01-23,2023-02-01,2023-02-01,210,210,0,33,33.96980240560799,0,Delayed
ORD-1304,Beta Corp,Machinery,2023-12-24,2024-01-03,2024-01-03,508,508,0,37,36.664133285282404,0,On-Time
ORD-1305,Stellar Components,Fasteners,2023-01-26,2023-02-07,2023-02-08,847,847,8,51,51.656887515805586,0,On-Time
ORD-1306,Quality First,Components,2023-04-10,2023-04-16,2023-04-17,989,989,9,14,13.473619731079069,0,On-Time
ORD-1307,Alpha Parts,Packaging,2023-08-27,2023-09-04,2023-09-09,474,474,47,14,14.618694814314077,0,Under Review
ORD-1308,Horizon Industries,Tools,2023-03-26,2023-04-02,2023-04-02,741,741,0,95,95.61620626502845,0,Under Review
ORD-1309,Horizon Industries,Electronics,2023-08-18,2023-08-28,2023-08-28,817,800,0,25,26.937585566973098,0,On-Time
ORD-1310,Phoenix Trading,Fasteners,2023-11-02,2023-11-07,2023-11-07,574,574,0,49,49.270728159758164,0,On-Time
ORD-1311,Mega Corp,Tools,2023-07-13,2023-07-26,2023-07-26,619,619,0,19,18.77790683308397,0,On-Time
ORD-1312,Stellar Components,Machinery,2023-03-01,2023-03-12,2023-03-12,986,986,0,31,31.359282625661795,0,On-Time
ORD-1313,Nova Logistics,Electronics,2023-12-03,2023-12-12,2023-12-17,255,178,17,29,30.616323329079822,0,On-Time
ORD-1314,Omega Industries,Fasteners,2023-05-16,2023-05-25,2023-05-30,255,178,26,47,47.29928854056363,0,On-Time
ORD-1315,Beta Corp,Fasteners,2023-12-31,2024-01-09,2024-01-09,377,377,0,66,62.774057146883855,0,On-Time
ORD-1316,Mega Corp,Packaging,2023-02-03,2023-02-17,2023-02-18,298,292,0,72,75.23271523495279,0,On-Time
ORD-1317,Titan Supply,Fasteners,2023-05-09,2023-05-17,2023-05-17,253,253,2,87,90.8995755343332,0,On-Time
ORD-1318,Alpha Parts,Electronics,2023-02-04,2023-02-16,2023-02-28,671,469,46,42,40.804204822817134,0,On-Time
ORD-1319,Prime Suppliers,Raw Materials,2023-11-01,2023-11-08,2023-11-12,784,784,15,48,53.52951329369302,1,On-Time
ORD-1320,Fusion Materials,Packaging,2023-04-17,2023-05-01,2023-05-02,544,544,0,85,86.08830331191973,0,On-Time
ORD-1321,Prime Suppliers,Components,2023-03-04,2023-03-09,2023-03-15,608,608,0,38,36.3724313378391,0,On-Time
ORD-1322,Speedy Supply,Raw Materials,2023-10-12,2023-10-20,2023-10-24,854,854,0,77,80.16369990957755,0,Delayed
ORD-1323,Nova Logistics,Raw Materials,2023-05-17,2023-05-28,2023-05-28,786,786,117,14,14.022119043035742,0,On-Time
ORD-1324,Horizon Industries,Electronics,2023-03-01,2023-03-09,2023-03-09,195,191,0,88,87.38921723289172,0,On-Time
ORD-1325,Quality First,Machinery,2023-03-03,2023-03-17,2023-03-17,921,921,0,46,50.04157087405784,0,Under Review
ORD-1326,Fusion Materials,Tools,2023-04-24,2023-05-07,2023-05-07,778,778,0,28,31.73569028201862,0,On-Time
ORD-1327,Phoenix Trading,Raw Materials,2023-12-15,2023-12-26,2023-12-26,499,499,4,35,37.49795028594954,0,On-Time
ORD-1328,Apex Logistics,Raw Materials,2023-09-14,2023-09-19,2023-09-19,556,556,0,81,88.35501703898261,1,On-Time
ORD-1329,Global Parts Inc,Machinery,2023-11-23,2023-11-29,2023-11-30,667,667,0,17,18.12255610728167,0,On-Time
ORD-1330,Zenith Suppliers,Electronics,2023-05-21,2023-06-03,2023-06-05,552,552,5,97,96.30361715299789,0,On-Time
ORD-1331,Alpha Parts,Raw Materials,2023-09-07,2023-09-18,2023-10-03,920,736,110,39,38.01174793750307,0,On-Time
ORD-1332,Swift Transport,Packaging,2023-12-24,2024-01-03,2024-01-03,284,269,0,53,59.23110472063633,0,On-Time
ORD-1333,Apex Logistics,Chemicals,2023-01-19,2023-01-24,2023-01-25,311,311,0,71,79.24367090573966,0,Delayed
ORD-1334,Nexus Trading,Components,2023-08-01,2023-08-11,2023-08-11,874,856,0,35,38.835987885195635,0,On-Time
ORD-1335,Quality First,Machinery,2023-10-08,2023-10-18,2023-10-18,463,463,0,48,51.894216881760414,0,On-Time
ORD-1336,Elite Materials,Components,2023-08-31,2023-09-09,2023-09-09,495,495,0,62,66.20186349862026,0,On-Time
ORD-1337,Omega Industries,Packaging,2023-11-10,2023-11-19,2023-11-27,506,404,20,63,64.95269135835841,0,On-Time
ORD-1338,Global Parts Inc,Chemicals,2023-02-23,2023-03-07,2023-03-07,100,100,0,96,98.31417713129493,0,On-Time
ORD-1339,Mega Corp,Components,2023-10-15,2023-10-23,2023-10-23,278,278,0,26,25.945929408542586,0,On-Time
ORD-1340,Prime Suppliers,Components,2023-10-11,2023-10-20,2023-10-26,455,455,9,38,38.54434809434782,0,On-Time
ORD-1341,Phoenix Trading,Raw Materials,2023-09-15,2023-09-23,2023-09-23,387,387,0,13,14.737896173256122,0,On-Time
ORD-1342,Titan Supply,Fasteners,2023-07-19,2023-07-27,2023-07-27,809,809,0,38,37.344875262768134,0,On-Time
ORD-1343,Quantum Logistics,Machinery,2023-04-06,2023-04-17,2023-04-17,328,321,0,37,40.58036753455264,0,Delayed
ORD-1344,Atlas Logistics,Electronics,2023-01-24,2023-02-04,2023-02-04,803,803,0,66,70.61107738329407,0,On-Time
ORD-1345,Omega Industries,Electronics,2023-11-11,2023-11-17,2023-11-25,695,417,62,96,94.23879755466335,0,On-Time
ORD-1346,Vertex Solutions,Packaging,2023-11-18,2023-11-27,2023-11-27,654,654,0,55,54.1934158529226,0,On-Time
ORD-1347,Speedy Supply,Machinery,2023-02-20,2023-02-27,2023-03-01,935,935,0,41,44.788981428410956,0,On-Time
ORD-1348,Global Parts Inc,Components,2023-09-05,2023-09-13,2023-09-13,100,100,1,32,34.57446271984549,0,Delayed
ORD-1349,Quantum Logistics,Tools,2023-12-14,2023-12-26,2023-12-26,134,134,0,46,48.87885967925013,0,On-Time
ORD-1350,Horizon Industries,Tools,2023-01-22,2023-01-29,2023-01-30,917,917,0,26,25.478392478107796,0,On-Time
ORD-1351,Beta Corp,Electronics,2023-05-09,2023-05-19,2023-05-19,749,749,0,43,45.37152113065473,0,Delayed
ORD-1352,Atlas Logistics,Raw Materials,2023-08-01,2023-08-10,2023-08-10,818,818,8,48,48.856952034928185,0,On-Time
ORD-1353,Prime Suppliers,Raw Materials,2023-07-11,2023-07-20,2023-07-22,456,456,0,13,12.759975963181313,0,On-Time
ORD-1354,Delta Manufacturing,Components,2023-06-05,2023-06-12,2023-06-12,326,326,0,70,75.70638442838872,0,On-Time
ORD-1355,Atlas Logistics,Packaging,2023-09-28,2023-10-06,2023-10-06,354,354,0,72,72.08242815013287,0,On-Time
ORD-1356,Apex Logistics,Raw Materials,2023-12-04,2023-12-14,2023-12-14,771,771,0,89,92.97181407986011,0,Under Review
ORD-1357,Atlas Logistics,Components,2023-02-02,2023-02-08,2023-02-08,741,726,0,91,87.64840961903813,0,On-Time
ORD-1358,Delta Manufacturing,Packaging,2023-06-19,2023-06-27,2023-06-27,825,825,0,46,46.17621690572594,0,On-Time
ORD-1359,Titan Supply,Raw Materials,2023-01-25,2023-02-06,2023-02-06,774,774,0,97,97.02200327538235,0,On-Time
ORD-1360,Vanguard Parts,Fasteners,2023-08-30,2023-09-13,2023-09-13,170,170,0,19,19.605335607416617,0,Delayed
ORD-1361,Vanguard Parts,Packaging,2023-11-11,2023-11-19,2023-11-19,300,300,0,28,27.472657641060387,0,Delayed
ORD-1362,Phoenix Trading,Electronics,2023-03-21,2023-03-30,2023-03-31,725,725,0,42,39.98243384877242,0,On-Time
ORD-1363,Precision Parts,Components,2023-08-26,2023-09-08,2023-09-08,871,853,8,31,29.966897576601905,0,Under Review
ORD-1364,Mega Corp,Tools,2023-10-16,2023-10-29,2023-10-30,497,497,0,71,79.98138202200525,0,On-Time
ORD-1365,Elite Materials,Electronics,2023-08-01,2023-08-11,2023-08-11,251,251,0,73,81.86045197736694,0,On-Time
ORD-1366,Speedy Supply,Machinery,2023-09-26,2023-10-02,2023-10-04,453,453,0,81,78.94964681285063,0,On-Time
ORD-1367,Speedy Supply,Chemicals,2023-12-07,2023-12-20,2023-12-24,823,781,15,39,41.690571330387506,0,Delayed
ORD-1368,Precision Parts,Fasteners,2023-06-23,2023-07-07,2023-07-07,378,378,0,62,67.20910677479726,0,On-Time
ORD-1369,Stellar Components,Tools,2023-04-24,2023-05-04,2023-05-04,762,762,0,86,93.95522067093802,0,On-Time
ORD-1370,Nova Logistics,Packaging,2023-10-11,2023-10-17,2023-10-22,758,530,53,98,95.83499845336853,0,On-Time
ORD-1371,Phoenix Trading,Fasteners,2023-02-23,2023-03-05,2023-03-05,740,740,0,97,99.34009445491425,0,On-Time
ORD-1372,Phoenix Trading,Machinery,2023-06-16,2023-06-21,2023-06-22,811,794,0,36,34.46684259818366,0,On-Time
ORD-1373,Delta Manufacturing,Fasteners,2023-12-07,2023-12-15,2023-12-17,348,348,0,30,34.0845638860401,0,On-Time
ORD-1374,Vanguard Parts,Raw Materials,2023-05-31,2023-06-13,2023-06-13,367,359,0,55,56.609729484413634,0,Delayed
ORD-1375,Elite Materials,Tools,2023-01-10,2023-01-15,2023-01-15,426,426,0,60,63.69107174236427,0,On-Time
ORD-1376,Nexus Trading,Tools,2023-06-28,2023-07-12,2023-07-13,204,204,0,58,57.88158243951269,0,On-Time
ORD-1377,Phoenix Trading,Fasteners,2023-06-16,2023-06-23,2023-06-23,146,146,0,17,19.179181224742468,1,On-Time
ORD-1378,Elite Materials,Tools,2023-01-20,2023-02-03,2023-02-03,870,870,0,18,19.5625109877469,0,On-Time
ORD-1379,Vertex Solutions,Electronics,2023-10-21,2023-11-03,2023-11-03,416,416,0,18,17.848033537176065,1,Under Review
ORD-1380,Horizon Industries,Electronics,2023-11-11,2023-11-23,2023-11-23,501,501,0,74,72.40618772249198,0,Delayed
ORD-1381,Quantum Logistics,Machinery,2023-11-17,2023-11-25,2023-11-25,853,835,8,51,54.17907366569065,0,On-Time
ORD-1382,Quantum Logistics,Components,2023-08-22,2023-09-03,2023-09-03,189,189,0,17,17.90627610587288,0,On-Time
ORD-1383,Prime Suppliers,Fasteners,2023-07-02,2023-07-10,2023-07-10,199,189,0,56,55.31185531333201,0,On-Time
ORD-1384,Zenith Suppliers,Electronics,2023-11-08,2023-11-21,2023-11-22,136,136,1,92,93.4301866021694,0,Delayed
ORD-1385,Vertex Solutions,Raw Materials,2023-04-23,2023-05-02,2023-05-02,319,319,3,66,63.283892951860494,0,On-Time
ORD-1386,Zenith Suppliers,Machinery,2023-06-12,2023-06-25,2023-06-25,174,174,0,31,32.66102219085444,0,On-Time
ORD-1387,Quantum Logistics,Tools,2023-09-21,2023-09-28,2023-09-28,580,580,0,34,37.923669084405645,0,On-Time
ORD-1388,Alpha Parts,Chemicals,2023-03-29,2023-04-07,2023-04-07,568,454,68,93,97.90463190380487,0,On-Time
ORD-1389,Omega Industries,Components,2023-05-01,2023-05-07,2023-05-15,275,165,16,44,41.865759930990464,0,On-Time
ORD-1390,Titan Supply,Raw Materials,2023-07-14,2023-07-24,2023-07-25,503,503,0,31,34.4756343026382,0,On-Time
ORD-1391,Precision Parts,Fasteners,2023-07-19,2023-07-26,2023-07-26,726,726,0,29,32.85953526812735,0,Delayed
ORD-1392,Global Parts Inc,Components,2023-05-01,2023-05-09,2023-05-09,808,808,0,38,42.13907592115518,0,On-Time
ORD-1393,Delta Manufacturing,Raw Materials,2023-04-22,2023-05-06,2023-05-06,847,847,0,67,69.55190244395676,0,On-Time
ORD-1394,Delta Manufacturing,Chemicals,2023-10-30,2023-11-05,2023-11-05,547,547,0,62,68.92529110350985,0,On-Time
ORD-1395,Vertex Solutions,Electronics,2023-01-16,2023-01-23,2023-01-23,884,884,0,19,18.57869127066241,0,Delayed
ORD-1396,Nova Logistics,Raw Materials,2023-11-18,2023-11-26,2023-12-08,842,673,134,70,76.12098592962423,0,On-Time
ORD-1397,Stellar Components,Packaging,2023-08-20,2023-08-25,2023-08-25,568,568,0,71,74.4860011518613,0,On-Time
ORD-1398,Quality First,Packaging,2023-10-15,2023-10-21,2023-10-21,382,382,0,61,69.44344309455661,0,On-Time
ORD-1399,Quantum Logistics,Chemicals,2023-07-03,2023-07-12,2023-07-12,182,182,0,55,53.335901795092504,0,On-Time
ORD-1400,Global Parts Inc,Components,2023-01-30,2023-02-11,2023-02-11,778,778,0,28,28.7190462472201,0,On-Time
ORD-1401,Atlas Logistics,Machinery,2023-07-14,2023-07-20,2023-07-21,646,633,0,41,43.35471853819992,0,Delayed
ORD-1402,Omega Industries,Chemicals,2023-11-16,2023-11-29,2023-12-04,529,529,105,69,75.09429647174618,0,On-Time
ORD-1403,Vertex Solutions,Machinery,2023-05-10,2023-05-16,2023-05-16,997,977,0,59,66.01145444123043,0,On-Time
ORD-1404,Zenith Suppliers,Electronics,2023-08-15,2023-08-21,2023-08-21,209,209,0,10,11.109796359606301,0,Delayed
ORD-1405,Quality First,Chemicals,2023-01-18,2023-01-31,2023-01-31,731,731,0,37,37.537920994267736,0,On-Time
ORD-1406,Vanguard Parts,Chemicals,2023-06-29,2023-07-05,2023-07-05,656,656,0,75,82.24296500575335,0,On-Time
ORD-1407,Global Parts Inc,Chemicals,2023-02-10,2023-02-15,2023-02-15,457,447,0,35,38.338211595959834,0,Delayed
ORD-1408,Nova Logistics,Raw Materials,2023-12-14,2023-12-22,2023-12-22,899,539,80,39,37.719414455381155,0,On-Time
ORD-1409,Omega Industries,Packaging,2023-11-11,2023-11-19,2023-12-01,213,127,19,40,39.84627251150319,0,Delayed
ORD-1410,Fusion Materials,Fasteners,2023-05-14,2023-05-28,2023-05-28,972,972,0,59,62.08657794288439,0,On-Time
ORD-1411,Phoenix Trading,Components,2023-05-25,2023-05-31,2023-06-01,114,114,1,25,27.592927931579315,0,Under Review
ORD-1412,Mega Corp,Fasteners,2023-12-12,2023-12-17,2023-12-18,662,662,0,86,90.95604475470269,0,On-Time
ORD-1413,Quality First,Fasteners,2023-03-15,2023-03-21,2023-03-21,240,240,0,70,75.24580218184782,0,On-Time
ORD-1414,Prime Suppliers,Tools,2023-06-01,2023-06-14,2023-06-16,866,822,0,73,71.40701103594638,1,On-Time
ORD-1415,Nova Logistics,Tools,2023-04-12,2023-04-17,2023-04-25,893,625,125,64,68.7482664721079,1,Under Review
ORD-1416,Nova Logistics,Chemicals,2023-10-10,2023-10-20,2023-11-04,353,282,28,49,52.06900026571883,0,Delayed
ORD-1417,Swift Transport,Packaging,2023-11-22,2023-11-28,2023-11-30,336,302,6,52,51.68389774360202,0,Delayed
ORD-1418,Swift Transport,Machinery,2023-03-23,2023-03-31,2023-04-04,262,262,13,80,81.11580928453355,0,Delayed
ORD-1419,Swift Transport,Raw Materials,2023-04-30,2023-05-12,2023-05-16,618,618,12,25,25.513008196655264,0,Under Review
ORD-1420,Phoenix Trading,Chemicals,2023-10-04,2023-10-17,2023-10-18,176,176,0,53,51.498479167249684,0,On-Time
ORD-1421,Quantum Logistics,Electronics,2023-07-11,2023-07-19,2023-07-19,433,433,0,79,83.62234310120562,0,On-Time
ORD-1422,Titan Supply,Components,2023-11-05,2023-11-15,2023-11-15,509,509,5,77,75.03686334053718,0,Delayed
ORD-1423,Swift Transport,Tools,2023-04-04,2023-04-18,2023-04-20,292,277,0,78,74.36375936236864,0,On-Time
ORD-1424,Vertex Solutions,Packaging,2023-02-23,2023-03-08,2023-03-09,688,688,6,38,38.39598238001793,0,On-Time
ORD-1425,Mega Corp,Packaging,2023-11-15,2023-11-29,2023-11-29,156,156,1,55,58.59468632670218,0,Delayed
ORD-1426,Quality First,Electronics,2023-11-19,2023-12-02,2023-12-02,298,298,0,88,90.12142099023166,0,On-Time
ORD-1427,Swift Transport,Components,2023-06-07,2023-06-20,2023-06-26,883,883,0,42,41.03720975997392,0,On-Time
ORD-1428,Delta Manufacturing,Fasteners,2023-03-10,2023-03-18,2023-03-18,914,914,0,33,32.63937732608067,0,On-Time
ORD-1429,Prime Suppliers,Chemicals,2023-08-19,2023-08-25,2023-08-25,846,846,0,82,80.81535087782768,0,On-Time
ORD-1430,Quality First,Electronics,2023-10-25,2023-11-03,2023-11-03,759,759,0,22,23.829840008978717,0,Delayed
ORD-1431,Global Parts Inc,Electronics,2023-05-30,2023-06-09,2023-06-11,188,188,0,19,21.22363993592784,0,On-Time
ORD-1432,Beta Corp,Electronics,2023-01-09,2023-01-22,2023-01-22,960,940,0,58,63.889032785340156,0,On-Time
